"blue","dual_sim","four_g","three_g","touch_screen","wi_fi","battery_power","clock_speed","fc","int_memory","m_dep","mobile_wt","n_cores","pc","px_height","px_width","ram","sc_h","sc_w","talk_time","price_range"
0,0,1,1,1,1,0.710086840347361,0.72,0.210526315789474,0.370967741935484,0.444444444444444,0.908333333333333,0.714285714285714,0.85,0.64234693877551,0.977970627503338,0.331373597006948,0.0714285714285714,0.222222222222222,0.277777777777778,1
0,1,0,1,0,1,0.972611890447562,0.16,0.578947368421053,0.467741935483871,0.555555555555556,0.841666666666667,0.285714285714286,0.8,0.202040816326531,0.822429906542056,0.94735435595938,0.5,0,0.277777777777778,3
0,0,1,1,1,0,0.714762859051436,0.36,0,0.274193548387097,0,0.166666666666667,0.714285714285714,0.05,0.363775510204082,0.599465954606141,0.109567076429717,0.5,0.555555555555556,0.611111111111111,0
0,1,0,1,0,1,0.609886439545758,0.6,0.105263157894737,0.838709677419355,0.777777777777778,0.158333333333333,0.857142857142857,0.15,0.133673469387755,0.219626168224299,0.94681988241582,0.857142857142857,0.388888888888889,0.277777777777778,3
0,1,0,1,1,1,0.861055444221777,0.8,0.473684210526316,0,0,0.866666666666667,0,0.7,0.31734693877551,0.194926568758344,0.296632816675575,0.142857142857143,0,1,1
0,0,0,1,1,1,0.0961923847695391,0,0.0526315789473684,0.629032258064516,1,0.975,0.857142857142857,0.5,0.166836734693878,0.0534045393858478,0.72314270443613,0.5,0.5,0.111111111111111,2
0,1,0,1,1,1,0.111556446225785,0.96,0.368421052631579,0.451612903225806,0.111111111111111,0.958333333333333,1,0.6,0.266326530612245,0.371161548731642,0.572688401924105,0.357142857142857,0.277777777777778,0.277777777777778,1
1,1,0,0,0,0,0.768871075484302,0.24,0.0526315789473684,0.548387096774194,0.666666666666667,0.075,0.428571428571429,0.25,0.15969387755102,0.510013351134846,0.556386958845537,0.5,0.444444444444444,1,2
1,0,0,0,0,1,0.47561790247161,0,0,0.225806451612903,0.444444444444444,0.233333333333333,0.571428571428571,0,0.11530612244898,0.499332443257677,0.653126670229824,0.5,0.166666666666667,0.388888888888889,2
1,1,0,1,0,0,0.51503006012024,0.8,0,0.32258064516129,0.888888888888889,0.441666666666667,0.714285714285714,0.4,0.308673469387755,0.112817089452603,0.528861571352218,1,0.222222222222222,0.111111111111111,1
0,1,1,1,1,1,0.243820975283901,0,0.263157894736842,0.709677419354839,0.444444444444444,0.825,1,0.35,0.353061224489796,0.791722296395194,0.953768038482095,0.5,0.611111111111111,0,3
0,1,1,1,1,0,0.0233800935203741,0.76,0.631578947368421,0.0161290322580645,0.222222222222222,0.85,0.857142857142857,0.7,0.707142857142857,0.693591455273698,0.00748262960983431,0.5,0.5,0.111111111111111,0
0,1,0,0,1,0,0.0146960587842351,0.84,0.0526315789473684,0.193548387096774,0,0.625,1,0.1,0.155102040816327,0.361815754339119,0.312934259754142,0.285714285714286,0.0555555555555556,0.388888888888889,0
0,1,1,1,0,1,0.836339345357381,0,0,0.467741935483871,0,0.45,0,0.9,0.811224489795918,0.951935914552737,0.285408872260823,0.857142857142857,0,0.833333333333333,2
0,1,1,1,0,0,0.478957915831663,0.52,0.0526315789473684,0.193548387096774,0.444444444444444,0.558333333333333,0.285714285714286,0.2,0.116836734693878,0.0774365821094793,0.0379476215927312,0.857142857142857,0,0.166666666666667,0
1,0,1,1,1,1,0.692050768203073,0.8,0.210526315789474,0.661290322580645,0.222222222222222,0.475,0,0.25,0.428061224489796,0.421228304405874,0.916354890432924,0.928571428571429,0.944444444444444,0.833333333333333,3
0,1,0,1,0,1,0.190380761523046,0.68,0,0.5,0.444444444444444,0.508333333333333,0.857142857142857,0.3,0.258673469387755,0.799065420560748,0.570283270978087,0.5,0.611111111111111,0.166666666666667,2
0,0,1,1,1,0,0.78623914495658,0.64,0.157894736842105,1,0.888888888888889,0.45,0.285714285714286,0.55,0.222448979591837,0.0240320427236315,0.00587920897915553,1,0,0.444444444444444,0
0,1,1,1,0,0,0.877087508350033,0.36,0.0526315789473684,0.112903225806452,0.333333333333333,0.508333333333333,0.142857142857143,0.1,0.385714285714286,0.190921228304406,0.88188134687333,0.928571428571429,0.666666666666667,0.777777777777778,3
0,0,0,0,1,1,0.400801603206413,0.52,0,0.467741935483871,0.111111111111111,0.566666666666667,0.142857142857143,0.35,0.197448979591837,0.513351134846462,0.518439337252806,0.5,0.333333333333333,0.944444444444444,1
0,1,1,1,0,0,0.64128256513026,0.76,0.157894736842105,0.612903225806452,0.444444444444444,0.508333333333333,0.857142857142857,0.2,0.645408163265306,0.532710280373832,0.94681988241582,0.785714285714286,0.0555555555555556,0.111111111111111,3
0,0,0,0,1,1,0.477621910487642,1,0.210526315789474,0.725806451612903,0.333333333333333,0.991666666666667,0.285714285714286,0.35,0.944897959183673,0.979305740987984,0.537680384820951,0.571428571428571,0.277777777777778,0.111111111111111,2
0,0,1,1,0,0,0.00334001336005344,0.44,0.315789473684211,0.629032258064516,0.777777777777778,0.658333333333333,0,0.35,0.446428571428571,0.350467289719626,0.72394441475147,0.571428571428571,0.555555555555556,0.722222222222222,2
1,0,1,1,1,1,0.228456913827655,0,0.0526315789473684,0.870967741935484,0,0.558333333333333,0.571428571428571,0.85,0.0714285714285714,0.200267022696929,0.557188669160877,0.357142857142857,0.0555555555555556,1,1
0,1,0,0,1,1,0.160988643954576,0.68,0.210526315789474,0.870967741935484,0.111111111111111,0.916666666666667,0.857142857142857,0.7,0.294387755102041,0.573431241655541,0.88214858364511,0.785714285714286,0.611111111111111,0.555555555555556,3
1,0,1,1,0,0,0.795591182364729,0.64,0.157894736842105,0.951612903225806,0.888888888888889,0.8,0.714285714285714,0.6,0.497448979591837,0.998664886515354,0.293425975414217,0.785714285714286,0.388888888888889,0.944444444444444,1
0,0,1,1,1,0,0.657314629258517,0.2,0.105263157894737,0.483870967741935,0.666666666666667,0.0333333333333333,0.142857142857143,0.45,0.260204081632653,0.342456608811749,0.505344735435596,1,0.0555555555555556,0.5,2
0,1,0,0,1,1,0.69873079492318,0.96,0.315789473684211,0.693548387096774,0.666666666666667,0.716666666666667,0.142857142857143,0.4,0.297448979591837,0.0600801068090788,0.0665419561731694,0.5,0.111111111111111,0.0555555555555556,0
0,1,1,1,1,0,0.795591182364729,0.72,0.210526315789474,0.709677419354839,0.888888888888889,0.491666666666667,0,0.3,0.343877551020408,0.951268357810414,0.304115446285409,0.785714285714286,0.555555555555556,0.222222222222222,1
0,0,1,1,0,1,0.0908483633934536,0.72,0.157894736842105,0.935483870967742,0.777777777777778,0.141666666666667,0.428571428571429,0.2,0.573979591836735,0.993991989319092,0.031533939070016,0.928571428571429,0.222222222222222,0.333333333333333,0
0,0,1,1,1,1,0.482965931863727,0,0.842105263157895,0.0645161290322581,0.333333333333333,0.241666666666667,0.714285714285714,0.9,0.381122448979592,0.21762349799733,0.0668091929449492,0.357142857142857,0,0.5,0
0,0,0,0,0,0,0.571142284569138,0.92,0,0.435483870967742,0.444444444444444,0.983333333333333,0.714285714285714,0,0.822448979591837,0.989986648865154,0.92089791555318,0.857142857142857,0,0.944444444444444,3
0,1,0,0,0,0,0.894455577822311,0,0.631578947368421,0.516129032258065,0.666666666666667,0.516666666666667,0,0.8,0.158673469387755,0.697596795727637,0.219668626402993,0.214285714285714,0,0.444444444444444,1
1,1,1,1,1,1,0.654642618570474,0.08,0.210526315789474,0.564516129032258,0.555555555555556,0.133333333333333,0.571428571428571,0.65,0.0591836734693878,0.68958611481976,0.718599679315874,0.357142857142857,0.277777777777778,0.777777777777778,2
1,1,0,1,1,1,0.307281229124917,0.4,0.526315789473684,0.790322580645161,0.222222222222222,0.6,0.714285714285714,0.8,0.28265306122449,0.0807743658210948,0.728220203099947,0.714285714285714,0.333333333333333,0.277777777777778,2
0,1,1,1,1,1,0.531062124248497,0.16,0,0.193548387096774,0.444444444444444,0.366666666666667,0.571428571428571,0.15,0.413775510204082,0.515353805073431,0.0625334045964725,0.142857142857143,0.0555555555555556,0.111111111111111,0
0,0,0,1,0,1,0.462257849031396,0.16,0.578947368421053,0.387096774193548,0.444444444444444,0.716666666666667,0,1,0.372448979591837,0.820427236315087,0.0748262960983431,0.857142857142857,0.777777777777778,0.111111111111111,0
0,1,1,1,0,1,0.627922511690047,0.64,0.578947368421053,0.0161290322580645,0,0.316666666666667,1,0.85,0.294387755102041,0.381174899866489,0.550774986638161,0.785714285714286,0.222222222222222,0.277777777777778,2
0,1,1,1,0,1,0.010688042752171,0.36,0.157894736842105,0.5,0.777777777777778,0.858333333333333,0.428571428571429,0.4,0.336734693877551,0.316421895861148,0.92143238909674,0.857142857142857,0.888888888888889,0.5,3
1,0,1,1,0,0,0.16499665998664,0.48,0,0.403225806451613,0.888888888888889,0.583333333333333,1,0.2,0.229591836734694,0.703604806408545,0.49973276322822,0.928571428571429,0.5,0.277777777777778,1
1,0,1,1,1,1,0.41750167000668,0.76,0.105263157894737,0.129032258064516,0.333333333333333,0.666666666666667,0.714285714285714,0.15,0.623979591836735,0.741655540720961,0.479422768572956,0.142857142857143,0.333333333333333,0.555555555555556,2
0,0,1,1,0,0,0.715430861723447,0.04,0,0.903225806451613,0.111111111111111,0.641666666666667,0.857142857142857,0.4,0.565816326530612,0.959279038718291,0.589524318546232,0.5,0.444444444444444,0.444444444444444,3
0,1,0,1,0,0,0.713426853707415,0.92,0.894736842105263,0.67741935483871,0.222222222222222,0.25,0.428571428571429,1,0.0229591836734694,0.962616822429907,0.268305718866916,0.285714285714286,0.111111111111111,0.833333333333333,1
1,1,1,1,1,0,0.513694054776219,0.04,0.105263157894737,0.483870967741935,0.444444444444444,0.175,0.857142857142857,0.3,0.152551020408163,0.230307076101469,0.939070016034206,0,0.166666666666667,0.611111111111111,3
0,0,1,1,1,0,0.903807615230461,1,0.105263157894737,0.0967741935483871,0,0.175,0.571428571428571,0.25,0.258163265306122,0.0847797062750334,0.435595938001069,0.857142857142857,0.222222222222222,1,1
1,1,1,1,1,1,0.0828323313293253,0.28,0.263157894736842,0.129032258064516,0.111111111111111,0.858333333333333,0.428571428571429,0.4,0.323979591836735,0.228304405874499,0.819615179048637,0.285714285714286,0.0555555555555556,0.277777777777778,2
0,1,1,1,0,0,0.7187708750835,0,0,0.645161290322581,0.222222222222222,0.975,0.571428571428571,0.2,0.533163265306122,0.825767690253672,0.482095136290754,1,0.333333333333333,0.555555555555556,2
0,1,1,1,0,0,0.0220440881763527,0,0,0.225806451612903,1,0.908333333333333,0.571428571428571,0.05,0.200510204081633,0.466622162883845,0.980758952431855,0.785714285714286,0.666666666666667,1,3
0,1,1,1,1,1,0.297261189044756,0.48,0.421052631578947,0.370967741935484,0.777777777777778,0.525,0.714285714285714,0.75,0.331632653061224,0.827770360480641,0.51336183858899,0.142857142857143,0.277777777777778,0.611111111111111,2
0,0,0,0,0,1,0.122912491649967,0,0.105263157894737,0.435483870967742,0.777777777777778,0.108333333333333,0.857142857142857,0.5,0.220918367346939,0.0987983978638184,0.126135756280064,0.642857142857143,0.444444444444444,0.111111111111111,0
0,1,0,1,0,0,0.967267869071476,0.32,0,0.338709677419355,0,0.175,0.571428571428571,0.05,0.428061224489796,0.42456608811749,0.593800106894709,0.642857142857143,0.444444444444444,1,3
0,1,1,1,0,0,0.297929191716767,0.12,0,0.32258064516129,0,0.975,0.142857142857143,0.65,0.6,0.48064085447263,0.691074291822555,0.785714285714286,0.666666666666667,0,2
1,1,0,0,0,1,0.200400801603206,0.68,0.105263157894737,0.983870967741935,0.333333333333333,0.708333333333333,0.857142857142857,0.2,0.331632653061224,0.253004005340454,0.363709246392304,0.857142857142857,0.222222222222222,0.944444444444444,1
1,0,1,1,0,0,0.134936539746159,0.88,0.631578947368421,0.451612903225806,0.222222222222222,0.275,0,1,0.111224489795918,0.37716955941255,0.324959914484233,0.642857142857143,0.388888888888889,0.277777777777778,0
1,0,0,1,0,0,0.443553774215097,0.76,0.578947368421053,0.629032258064516,0.111111111111111,0.816666666666667,0.714285714285714,0.6,0.287755102040816,0.220961281708945,0.135756280064137,1,0.666666666666667,0.722222222222222,0
0,0,0,0,1,1,0.38810955243821,0.12,0,0.580645161290323,0,0.983333333333333,1,0.25,0.503061224489796,0.46128170894526,0.556119722073757,0.0714285714285714,0.0555555555555556,0.833333333333333,2
1,1,0,1,0,0,0.305945223780895,0.84,0.789473684210526,0.290322580645161,1,0.0333333333333333,0.428571428571429,0.95,0.286224489795918,0.755006675567423,0.991181186531267,0.785714285714286,0.0555555555555556,0.222222222222222,3
1,0,0,1,1,0,0.668670674682699,0.28,0,0.838709677419355,0.111111111111111,0.483333333333333,0.571428571428571,0.6,0.0331632653061225,0.0587449933244326,0.918492784607162,0.857142857142857,0.777777777777778,0.777777777777778,3
1,1,1,1,1,0,0.587174348697395,0.64,0.0526315789473684,0.032258064516129,0.777777777777778,0.1,0.285714285714286,0.65,0.214285714285714,0,0.14457509353287,0.571428571428571,0.111111111111111,0.722222222222222,0
0,0,1,1,0,0,0.511022044088176,0,0,0.0483870967741935,0,0.125,0.714285714285714,0.45,0.696428571428571,0.799732977303071,0.382415820416889,0.428571428571429,0,0.888888888888889,2
1,1,1,1,1,1,0.957247828991316,0.84,0,0.709677419354839,0,0.191666666666667,0,0.85,0.315816326530612,0.533377837116155,0.717263495456975,0.571428571428571,0.5,0,3
1,0,1,1,1,0,0.937875751503006,0,0.157894736842105,0.0645161290322581,0.444444444444444,0.591666666666667,0,0.25,0.433163265306122,0.265687583444593,0.344468198824158,0.285714285714286,0.277777777777778,0.444444444444444,1
0,1,0,1,1,1,0.888443553774215,0.36,0.105263157894737,0.661290322580645,0.888888888888889,0.583333333333333,0.571428571428571,0.25,0.311734693877551,0.588117489986649,0.956173169428113,0.857142857142857,0.388888888888889,0.611111111111111,3
0,0,0,1,1,0,0.0634602538410154,0.36,0.421052631578947,0.709677419354839,0.555555555555556,0.708333333333333,0,0.9,0.486224489795918,0.323097463284379,0.601015499732763,0.714285714285714,0.222222222222222,0.722222222222222,1
1,1,1,1,0,0,0.70875083500334,0.32,0.0526315789473684,0.0806451612903226,0.111111111111111,0.916666666666667,0.571428571428571,0.75,0.327551020408163,0.68958611481976,0.530999465526456,0.5,0.555555555555556,0.222222222222222,2
1,1,1,1,1,1,0.66065464261857,0,0.210526315789474,1,0.222222222222222,0.583333333333333,1,0.4,0.722959183673469,0.643524699599466,0.893639764831641,0.857142857142857,0.5,0.277777777777778,3
1,0,1,1,1,1,0.682698730794923,0.76,0.263157894736842,0.887096774193548,0.111111111111111,0.308333333333333,0.142857142857143,0.3,0.126020408163265,0.0260347129506008,0.992784607161945,0.928571428571429,0.666666666666667,0.444444444444444,3
0,0,0,1,1,0,0.0928523714094856,0.04,0,0.290322580645161,0,0.691666666666667,0.428571428571429,0.75,0.362244897959184,0.453271028037383,0.691608765366114,0.142857142857143,0.277777777777778,0.888888888888889,2
0,0,1,1,1,0,0.684702738810955,0.64,0.0526315789473684,0.338709677419355,0.111111111111111,0.308333333333333,0.857142857142857,0.4,0.366326530612245,0.167556742323097,0.52672367717798,0.928571428571429,0.555555555555556,0.0555555555555556,2
0,1,1,1,1,1,0.993987975951904,0.8,0,0.629032258064516,0.777777777777778,0.116666666666667,0.285714285714286,0.65,0.561224489795918,0.665554072096128,0.376536611437734,0.857142857142857,0.5,0.555555555555556,2
0,0,1,1,0,1,0.539078156312625,0.56,0,0.951612903225806,0.666666666666667,0.216666666666667,0.285714285714286,0.35,0.0301020408163265,0.477303070761015,0.828166755745591,0.714285714285714,0.111111111111111,0.111111111111111,3
0,0,0,1,1,1,0.0721442885771543,0,0.157894736842105,0.387096774193548,0.222222222222222,0.108333333333333,0.428571428571429,0.2,0.478571428571429,0.966622162883845,0.430251202565473,0.428571428571429,0.555555555555556,0.666666666666667,1
1,0,1,1,0,1,0.802939211756847,0,0,0.32258064516129,0.555555555555556,0.933333333333333,0,0,0.145918367346939,0.490654205607477,0.21111704970604,0,0.222222222222222,0.611111111111111,0
1,1,1,1,1,1,0.63059452237809,0.76,0.368421052631579,0.290322580645161,0.333333333333333,0.775,0.857142857142857,0.75,0.649489795918367,0.564085447263017,0.316675574559059,0.142857142857143,0.222222222222222,0.611111111111111,1
0,0,1,1,0,1,0.391449565798263,0.32,0,0.225806451612903,0.222222222222222,0.716666666666667,0.285714285714286,0.45,0.150510204081633,0.0594125500667557,0.115980758952432,0.642857142857143,0.333333333333333,0.222222222222222,0
0,1,0,1,0,0,0.113560454241817,0.16,0.526315789473684,0.451612903225806,0.666666666666667,0.208333333333333,0.857142857142857,0.85,0.43469387755102,0.455273698264352,0.600748262960983,0.0714285714285714,0.222222222222222,0.722222222222222,2
1,0,0,1,0,0,0.648630594522378,0.72,0.315789473684211,0.951612903225806,0,0.733333333333333,0.714285714285714,0.95,0.362244897959184,0.36849132176235,0.646980224478888,1,0.833333333333333,0.333333333333333,2
0,1,1,1,0,1,0.176352705410822,0,0,0.725806451612903,0.222222222222222,0.291666666666667,1,0.05,0.651530612244898,0.620160213618158,0.530999465526456,0.428571428571429,0.388888888888889,0.111111111111111,2
0,1,1,1,0,1,0.762191048764195,0,0.842105263157895,0.0967741935483871,0.222222222222222,0.758333333333333,0.714285714285714,0.85,0.0658163265306122,0.248998664886515,0.729021913415286,0.571428571428571,0.222222222222222,0.833333333333333,2
0,0,0,0,0,1,0.510354041416166,0.4,0.368421052631579,0.758064516129032,0.666666666666667,0.85,0.571428571428571,0.8,0.352040816326531,0.224299065420561,0.295563869588455,0,0,0.555555555555556,1
1,1,1,1,1,1,0.108884435537742,0.24,0.0526315789473684,0.790322580645161,0,0.25,0.857142857142857,0.2,0.35765306122449,0.652870493991989,0.901389631213255,1,0.833333333333333,0.222222222222222,3
1,1,1,1,1,0,0.518370073480294,0,0,0.532258064516129,0.333333333333333,0.516666666666667,0.714285714285714,0.3,0.15765306122449,0.640854472630174,0.882683057188669,0.928571428571429,0.944444444444444,0.222222222222222,3
0,1,0,1,0,1,0.597194388777555,0.52,0,0.338709677419355,0,0.258333333333333,0.285714285714286,0.05,0.108673469387755,0.136849132176235,0.61865312667023,0.428571428571429,0,0.611111111111111,2
1,0,0,1,0,1,0.693386773547094,0.84,0,0.629032258064516,0,0.658333333333333,1,0,0.56734693877551,0.778371161548732,0.494655264564404,0.714285714285714,0.5,0.444444444444444,2
